,trial_id,worker_id,supposed_answer_transcript,auto_transcript,status,answer_files
774,17,debug7H9Lw,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debug7H9Lw_prosody_study_exp0_04_25_2020_trial_17.wav
382,17,debugUhIX,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugUhIXB_prosody_study_exp0_05_4_2020_trial_17.wav
278,17,debugon5NA,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugon5NA_prosody_study_exp0_04_22_2020_trial_17.wav
138,17,debugXYbKK,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugXYbKK_prosody_study_exp0_04_22_2020_trial_17.wav
629,17,debugsAs7N,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugsAs7N_prosody_study_exp0_04_23_2020_trial_17.wav
923,17,debugEDvBB,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugEDvBB_prosody_study_exp0_04_28_2020_trial_17.wav
372,17,debugChhuV,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugChhuV_prosody_study_exp0_04_22_2020_trial_17.wav
831,17,debugGBMeG,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugGBMeG_prosody_study_exp0_04_28_2020_trial_17.wav
48,17,debugNRJL,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugNRJLc_prosody_study_exp0_05_4_2020_trial_17.wav
587,17,debugu3TPO,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugu3TPO_prosody_study_exp0_04_22_2020_trial_17.wav
156,17,debugUi8I,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugUi8I1_prosody_study_exp0_05_2_2020_trial_17.wav
619,17,debugbPyh,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugbPyhN_prosody_study_exp0_05_3_2020_trial_17.wav
483,17,debugx6WiC,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugx6WiC_prosody_study_exp0_04_28_2020_trial_17.wav
394,17,debugHgTv,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugHgTvL_prosody_study_exp0_05_3_2020_trial_17.wav
140,17,debugNOJtB,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugNOJtB_prosody_study_exp0_04_23_2020_trial_17.wav
958,17,debugwtf2,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugwtf2z_prosody_study_exp0_05_3_2020_trial_17.wav
689,17,debugKWITH,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugKWITH_prosody_study_exp0_04_23_2020_trial_17.wav
1034,17,debugn78O,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugn78OE_prosody_study_exp0_05_5_2020_trial_17.wav
42,17,debugThRJ,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugThRJS_prosody_study_exp0_05_3_2020_trial_17.wav
121,17,debugfV3vu,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugfV3vu_prosody_study_exp0_04_25_2020_trial_17.wav
112,17,debugTIRYI,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugTIRYI_prosody_study_exp0_04_22_2020_trial_17.wav
668,17,debug2Zrm7,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debug2Zrm7_prosody_study_exp0_04_26_2020_trial_17.wav
709,17,debug442SJU,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debug442SJU_prosody_study_exp0_04_20_2020_trial_17.wav
416,17,debugepQb,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugepQbq_prosody_study_exp0_05_4_2020_trial_17.wav
128,17,debugmUopq,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugmUopq_prosody_study_exp0_04_30_2020_trial_17.wav
717,17,debugGS5H,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugGS5HV_prosody_study_exp0_05_5_2020_trial_17.wav
412,17,debugxVy5,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugxVy55_prosody_study_exp0_05_3_2020_trial_17.wav
917,17,debug0IAXH,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debug0IAXH_prosody_study_exp0_04_24_2020_trial_17.wav
738,17,debugQsw3,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugQsw3e_prosody_study_exp0_05_5_2020_trial_17.wav
524,17,debugXcGIZ,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugXcGIZ_prosody_study_exp0_04_27_2020_trial_17.wav
400,17,debugUEIdI,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugUEIdI_prosody_study_exp0_04_24_2020_trial_17.wav
934,17,debugiRoi,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugiRoif_prosody_study_exp0_05_4_2020_trial_17.wav
579,18,debugepQb,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugepQbq_prosody_study_exp0_05_4_2020_trial_18.wav
328,18,debug7H9Lw,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debug7H9Lw_prosody_study_exp0_04_25_2020_trial_18.wav
467,18,debugsAs7N,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugsAs7N_prosody_study_exp0_04_23_2020_trial_18.wav
883,18,debugUi8I,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugUi8I1_prosody_study_exp0_05_2_2020_trial_18.wav
866,18,debugNOJtB,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugNOJtB_prosody_study_exp0_04_23_2020_trial_18.wav
646,18,debugx6WiC,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugx6WiC_prosody_study_exp0_04_28_2020_trial_18.wav
185,18,debugamA2l,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugamA2l_prosody_study_exp0_04_25_2020_trial_18.wav
420,18,debugu3TPO,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugu3TPO_prosody_study_exp0_04_22_2020_trial_18.wav
198,18,debug0IAXH,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debug0IAXH_prosody_study_exp0_04_24_2020_trial_18.wav
105,18,debugGBMeG,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugGBMeG_prosody_study_exp0_04_28_2020_trial_18.wav
723,18,debugon5NA,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugon5NA_prosody_study_exp0_04_22_2020_trial_18.wav
95,18,debugn78O,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugn78OE_prosody_study_exp0_05_5_2020_trial_18.wav
206,18,debugEDvBB,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugEDvBB_prosody_study_exp0_04_28_2020_trial_18.wav
865,18,debugXYbKK,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugXYbKK_prosody_study_exp0_04_22_2020_trial_18.wav
452,18,debugbPyh,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugbPyhN_prosody_study_exp0_05_3_2020_trial_18.wav
214,18,debugiRoi,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugiRoif_prosody_study_exp0_05_4_2020_trial_18.wav
818,18,debugGWPp,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugGWPpM_prosody_study_exp0_05_4_2020_trial_18.wav
826,18,debugChhuV,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugChhuV_prosody_study_exp0_04_22_2020_trial_18.wav
836,18,debugTIRYI,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugTIRYI_prosody_study_exp0_04_22_2020_trial_18.wav
842,18,debugfV3vu,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugfV3vu_prosody_study_exp0_04_25_2020_trial_18.wav
854,18,debugmUopq,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugmUopq_prosody_study_exp0_04_30_2020_trial_18.wav
143,18,debugqjXr,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugqjXrl_prosody_study_exp0_05_3_2020_trial_18.wav
233,18,debugKWITH,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugKWITH_prosody_study_exp0_04_23_2020_trial_18.wav
679,18,debugXcGIZ,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugXcGIZ_prosody_study_exp0_04_27_2020_trial_18.wav
974,18,debugThRJ,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugThRJS_prosody_study_exp0_05_3_2020_trial_18.wav
291,18,debugQsw3,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugQsw3e_prosody_study_exp0_05_5_2020_trial_18.wav
264,18,debugGS5H,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugGS5HV_prosody_study_exp0_05_5_2020_trial_18.wav
561,18,debugUEIdI,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugUEIdI_prosody_study_exp0_04_24_2020_trial_18.wav
550,18,debugHgTv,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugHgTvL_prosody_study_exp0_05_3_2020_trial_18.wav
23,18,debugwtf2,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugwtf2z_prosody_study_exp0_05_3_2020_trial_18.wav
983,18,debugNRJL,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugNRJLc_prosody_study_exp0_05_4_2020_trial_18.wav
531,18,debugUhIX,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugUhIXB_prosody_study_exp0_05_4_2020_trial_18.wav
1019,18,debugZM9ce,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugZM9ce_prosody_study_exp0_04_28_2020_trial_18.wav
512,18,debug2Zrm7,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debug2Zrm7_prosody_study_exp0_04_26_2020_trial_18.wav
571,18,debugxVy5,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugxVy55_prosody_study_exp0_05_3_2020_trial_18.wav
257,18,debug442SJU,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debug442SJU_prosody_study_exp0_04_20_2020_trial_18.wav
833,19,debugUi8I,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugUi8I1_prosody_study_exp0_05_2_2020_trial_19.wav
849,19,debugXYbKK,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugXYbKK_prosody_study_exp0_04_22_2020_trial_19.wav
351,19,debug7H9Lw,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debug7H9Lw_prosody_study_exp0_04_25_2020_trial_19.wav
602,19,debugUhIX,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugUhIXB_prosody_study_exp0_05_4_2020_trial_19.wav
754,19,debugGWPp,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugGWPpM_prosody_study_exp0_05_4_2020_trial_19.wav
848,19,debugNOJtB,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugNOJtB_prosody_study_exp0_04_23_2020_trial_19.wav
748,19,debugChhuV,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugChhuV_prosody_study_exp0_04_22_2020_trial_19.wav
610,19,debugXcGIZ,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugXcGIZ_prosody_study_exp0_04_27_2020_trial_19.wav
705,19,debugon5NA,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugon5NA_prosody_study_exp0_04_22_2020_trial_19.wav
395,19,debugu3TPO,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugu3TPO_prosody_study_exp0_04_22_2020_trial_19.wav
197,19,debugamA2l,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugamA2l_prosody_study_exp0_04_25_2020_trial_19.wav
453,19,debug2Zrm7,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debug2Zrm7_prosody_study_exp0_04_26_2020_trial_19.wav
175,19,debugEDvBB,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugEDvBB_prosody_study_exp0_04_28_2020_trial_19.wav
645,19,debugx6WiC,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugx6WiC_prosody_study_exp0_04_28_2020_trial_19.wav
499,19,debugsAs7N,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugsAs7N_prosody_study_exp0_04_23_2020_trial_19.wav
514,19,debugbPyh,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugbPyhN_prosody_study_exp0_05_3_2020_trial_19.wav
164,19,debugiRoi,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugiRoif_prosody_study_exp0_05_4_2020_trial_19.wav
184,19,debug0IAXH,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debug0IAXH_prosody_study_exp0_04_24_2020_trial_19.wav
574,19,debugUEIdI,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugUEIdI_prosody_study_exp0_04_24_2020_trial_19.wav
120,19,debugqjXr,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugqjXrl_prosody_study_exp0_05_3_2020_trial_19.wav
157,19,debugGBMeG,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugGBMeG_prosody_study_exp0_04_28_2020_trial_19.wav
410,19,debugVMfT,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugVMfTV_prosody_study_exp0_05_5_2020_trial_19.wav
564,19,debugxVy5,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugxVy55_prosody_study_exp0_05_3_2020_trial_19.wav
942,19,debugNRJL,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugNRJLc_prosody_study_exp0_05_4_2020_trial_19.wav
861,19,debugmUopq,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugmUopq_prosody_study_exp0_04_30_2020_trial_19.wav
585,19,debugHgTv,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugHgTvL_prosody_study_exp0_05_3_2020_trial_19.wav
948,19,debugThRJ,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugThRJS_prosody_study_exp0_05_3_2020_trial_19.wav
263,19,debugGS5H,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugGS5HV_prosody_study_exp0_05_5_2020_trial_19.wav
556,19,debugepQb,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugepQbq_prosody_study_exp0_05_4_2020_trial_19.wav
271,19,debug442SJU,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debug442SJU_prosody_study_exp0_04_20_2020_trial_19.wav
1008,19,debugZM9ce,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugZM9ce_prosody_study_exp0_04_28_2020_trial_19.wav
58,19,debugn78O,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugn78OE_prosody_study_exp0_05_5_2020_trial_19.wav
879,19,debugTIRYI,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugTIRYI_prosody_study_exp0_04_22_2020_trial_19.wav
29,19,debugwtf2,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugwtf2z_prosody_study_exp0_05_3_2020_trial_19.wav
872,19,debugfV3vu,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugfV3vu_prosody_study_exp0_04_25_2020_trial_19.wav
237,19,debugQsw3,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugQsw3e_prosody_study_exp0_05_5_2020_trial_19.wav
296,19,debugKWITH,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugKWITH_prosody_study_exp0_04_23_2020_trial_19.wav
782,20,debugxVy5,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugxVy55_prosody_study_exp0_05_3_2020_trial_20.wav
633,20,debugon5NA,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugon5NA_prosody_study_exp0_04_22_2020_trial_20.wav
516,20,debugKWITH,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugKWITH_prosody_study_exp0_04_23_2020_trial_20.wav
532,20,debugGWPp,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugGWPpM_prosody_study_exp0_05_4_2020_trial_20.wav
527,20,debugChhuV,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugChhuV_prosody_study_exp0_04_22_2020_trial_20.wav
101,20,debugGBMeG,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugGBMeG_prosody_study_exp0_04_28_2020_trial_20.wav
1004,20,debugNOJtB,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugNOJtB_prosody_study_exp0_04_23_2020_trial_20.wav
1005,20,debugXYbKK,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugXYbKK_prosody_study_exp0_04_22_2020_trial_20.wav
776,20,debugepQb,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugepQbq_prosody_study_exp0_05_4_2020_trial_20.wav
20,20,debug0IAXH,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debug0IAXH_prosody_study_exp0_04_24_2020_trial_20.wav
111,20,debugn78O,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugn78OE_prosody_study_exp0_05_5_2020_trial_20.wav
281,20,debugsAs7N,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugsAs7N_prosody_study_exp0_04_23_2020_trial_20.wav
1032,20,debugTIRYI,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugTIRYI_prosody_study_exp0_04_22_2020_trial_20.wav
324,20,debugu3TPO,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugu3TPO_prosody_study_exp0_04_22_2020_trial_20.wav
900,20,debugThRJ,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugThRJS_prosody_study_exp0_05_3_2020_trial_20.wav
5,20,debugiRoi,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugiRoif_prosody_study_exp0_05_4_2020_trial_20.wav
892,20,debugNRJL,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugNRJLc_prosody_study_exp0_05_4_2020_trial_20.wav
418,20,debug7H9Lw,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debug7H9Lw_prosody_study_exp0_04_25_2020_trial_20.wav
681,20,debugXcGIZ,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugXcGIZ_prosody_study_exp0_04_27_2020_trial_20.wav
293,20,debugbPyh,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugbPyhN_prosody_study_exp0_05_3_2020_trial_20.wav
342,20,debugVMfT,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugVMfTV_prosody_study_exp0_05_5_2020_trial_20.wav
481,20,debugGS5H,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugGS5HV_prosody_study_exp0_05_5_2020_trial_20.wav
490,20,debug442SJU,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debug442SJU_prosody_study_exp0_04_20_2020_trial_20.wav
1021,20,debugmUopq,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugmUopq_prosody_study_exp0_04_30_2020_trial_20.wav
67,20,debugqjXr,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugqjXrl_prosody_study_exp0_05_3_2020_trial_20.wav
820,20,debugUhIX,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugUhIXB_prosody_study_exp0_05_4_2020_trial_20.wav
192,20,debugwtf2,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugwtf2z_prosody_study_exp0_05_3_2020_trial_20.wav
802,20,debugHgTv,不 王 杰 推 了 李 丽,blah,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp0/responses_to_analyze/debugHgTvL_prosody_study_exp0_05_3_2020_trial_20.wav
